row_id,user_email,user_full_name,user_phone,user_city,user_status,blood_type,donor_level,last_donation_date,preferred_channel,campaign_name,campaign_city,campaign_start_date,campaign_end_date,appointment_scheduled_at,appointment_status,appointment_location,notification_channel,notification_message,notification_status,notification_sent_at,ticket_id,ticket_subject,ticket_category,ticket_priority,ticket_status,ticket_tag_1,ticket_tag_2,ticket_tag_3,event_type,event_at,message_author_type,message_author_name,message_body,attachment_url,related_type,related_ref
522,user166@mail.com,Luisa Herrera,3793564651,Itagui,ACTIVE,A+,GOLD,2026-01-19,WHATSAPP,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000100,El SMS falló,ACCOUNT,P2,OPEN,timezone,,,TICKET_MESSAGE,2026-02-19 23:30:00,USER,Luisa Herrera,"Sigue igual, no me deja.",,APPOINTMENT,APPT-000119
523,user125@mail.com,Carolina Bernal,3947055169,Envigado,ACTIVE,AB-,SILVER,2026-02-15,SMS,Donacion Consciente - Valle de Aburra,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000095,Problema con verificación de correo,NOTIFICATIONS,P2,OPEN,whatsapp,access,,TICKET_MESSAGE,2026-02-12 16:45:00,USER,Carolina Bernal,Adjunto evidencia.,,NOTIFICATION,NOTIF-000215
524,user125@mail.com,Carolina Bernal,3947055169,Envigado,ACTIVE,AB-,SILVER,2026-02-15,SMS,Reto Vida 2026 - Medellin,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000095,Problema con verificación de correo,NOTIFICATIONS,P2,OPEN,provider,reschedule,reminder,TICKET_CREATED,2026-02-12 14:16:00,USER,Carolina Bernal,"Hola, necesito ayuda con esto.",,NOTIFICATION,NOTIF-000215
525,user050@mail.com,Sara Herrera,3964990913,Bello,ACTIVE,B+,GOLD,2025-09-21,WHATSAPP,Semana del Donante - Bogota,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000038,El SMS falló,CAMPAIGNS,P2,IN_PROGRESS,bug,timezone,,TICKET_STATUS_CHANGED,2026-02-18 23:20:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000089
526,user031@mail.com,Juan Ramirez,3200379176,Bello,ACTIVE,AB+,SILVER,2025-12-12,WHATSAPP,Donacion Consciente - Valle de Aburra,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000052,No me llegó el recordatorio,CAMPAIGNS,P1,OPEN,reminder,ui,,TICKET_MESSAGE,2026-02-17 10:50:00,AGENT,Support Maria,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000191
527,user054@mail.com,Maria Rojas,3139904902,Sabaneta,INACTIVE,B+,BRONZE,2026-01-28,EMAIL,Donacion Consciente - Valle de Aburra,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000079,Me aparece mi cuenta duplicada,APPOINTMENTS,P2,CLOSED,reschedule,failed,timezone,TICKET_STATUS_CHANGED,2026-02-14 04:35:00,SYSTEM,system,Status changed from IN_PROGRESS to CLOSED,,NOTIFICATION,NOTIF-000273
528,user174@mail.com,Maria Bernal,3859696915,Envigado,INACTIVE,A+,GOLD,2026-02-28,EMAIL,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000011,No me llegó el recordatorio,ACCOUNT,P2,OPEN,reschedule,provider,,TICKET_MESSAGE,2026-02-15 13:59:00,USER,Maria Bernal,"Sí, confirmo los datos.",,NOTIFICATION,NOTIF-000438
529,user174@mail.com,Maria Bernal,3859696915,Envigado,INACTIVE,A+,GOLD,2026-02-28,EMAIL,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000011,No me llegó el recordatorio,ACCOUNT,P2,IN_PROGRESS,sms,,,TICKET_STATUS_CHANGED,2026-02-15 14:13:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000438
530,user066@mail.com,Andres Arias,3474367136,Itagui,ACTIVE,B+,GOLD,2025-11-15,WHATSAPP,Semana del Donante - Bogota,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000030,Me aparece mi cuenta duplicada,CAMPAIGNS,P3,OPEN,duplicate,sms,,TICKET_MESSAGE,2026-02-11 12:45:00,AGENT,Support Juan,Gracias por reportarlo. Estoy revisando.,,NOTIFICATION,NOTIF-000026
531,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Reto Vida 2026 - Medellin,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000081,El SMS falló,OTHER,P2,OPEN,reschedule,,,TICKET_CREATED,2026-02-18 11:02:00,USER,Daniel Torres,"Hola, necesito ayuda con esto.",,NOTIFICATION,NOTIF-000419
532,user110@mail.com,Camilo Moreno,3755719285,Sabaneta,ACTIVE,B+,BRONZE,2025-09-30,WHATSAPP,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000075,No puedo reprogramar mi cita,ACCOUNT,P4,OPEN,verification,bug,provider,TICKET_MESSAGE,2026-02-20 09:34:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000356
533,user147@mail.com,Santiago Arias,3882634351,Sabaneta,ACTIVE,O-,GOLD,2025-10-19,WHATSAPP,Reto Vida 2026 - Medellin,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000001,No puedo reprogramar mi cita,OTHER,P1,OPEN,access,,,TICKET_MESSAGE,2026-02-11 05:53:00,AGENT,Support Lina,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000471
534,user012@mail.com,Juan Vargas,3150983930,Medellin,ACTIVE,A-,BRONZE,2025-09-09,EMAIL,Jornada Salvadores de Vida,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000046,No puedo reprogramar mi cita,OTHER,P2,OPEN,ui,email,,TICKET_MESSAGE,2026-02-12 04:55:00,USER,Juan Vargas,Adjunto evidencia.,,APPOINTMENT,APPT-000294
535,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Jornada Salvadores de Vida,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000008,Problema con verificación de correo,ACCOUNT,P1,OPEN,duplicate,,,TICKET_MESSAGE,2026-02-12 19:52:00,USER,Daniel Torres,"Sigue igual, no me deja.",,APPOINTMENT,APPT-000189
536,user158@mail.com,Sofia Mejia,3142939685,Sabaneta,ACTIVE,O-,GOLD,2025-11-28,WHATSAPP,Reto Vida 2026 - Medellin,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000076,Error al confirmar cita,CAMPAIGNS,P1,OPEN,failed,bug,,TICKET_MESSAGE,2026-02-19 12:33:00,AGENT,Support Andres,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000287
537,user103@mail.com,Daniel Vargas,3962185188,Itagui,ACTIVE,AB+,SILVER,2025-09-12,SMS,Jornada Salvadores de Vida,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000049,No puedo reprogramar mi cita,OTHER,P1,OPEN,duplicate,reminder,ui,TICKET_MESSAGE,2026-02-10 13:15:00,AGENT,Support Lina,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000225
538,user179@mail.com,Valentina Arias,3134074517,Medellin,ACTIVE,A-,GOLD,2026-01-29,SMS,Reto Vida 2026 - Medellin,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000084,Problema con verificación de correo,OTHER,P2,CLOSED,whatsapp,reschedule,bug,TICKET_STATUS_CHANGED,2026-02-20 04:42:00,SYSTEM,system,Status changed from IN_PROGRESS to CLOSED,,NOTIFICATION,NOTIF-000283
539,user003@mail.com,Laura Mejia,3155940781,Sabaneta,ACTIVE,B+,GOLD,2026-02-06,EMAIL,Reto Vida 2026 - Medellin,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000085,Error al confirmar cita,CAMPAIGNS,P4,OPEN,failed,email,,TICKET_CREATED,2026-02-19 09:58:00,USER,Laura Mejia,"Hola, necesito ayuda con esto.",,NOTIFICATION,NOTIF-000181
540,user011@mail.com,Julian Gomez,3489638346,Bello,ACTIVE,AB-,GOLD,2025-12-25,WHATSAPP,Donacion Consciente - Valle de Aburra,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000044,El SMS falló,CAMPAIGNS,P2,IN_PROGRESS,email,access,provider,TICKET_STATUS_CHANGED,2026-02-13 04:29:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000190
541,user116@mail.com,Maria Moreno,3498182992,Bogota,ACTIVE,O+,BRONZE,2025-09-21,WHATSAPP,Jornada Salvadores de Vida,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000036,Me aparece mi cuenta duplicada,APPOINTMENTS,P4,OPEN,reschedule,duplicate,sms,TICKET_MESSAGE,2026-02-18 20:23:00,USER,Maria Moreno,"Sigue igual, no me deja.",,NOTIFICATION,NOTIF-000365
542,user046@mail.com,Andres Castro,3313518233,Bello,INACTIVE,B+,GOLD,2026-01-29,SMS,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000062,Problema con verificación de correo,APPOINTMENTS,P1,OPEN,reschedule,duplicate,,TICKET_MESSAGE,2026-02-10 22:00:00,USER,Andres Castro,"Sí, confirmo los datos.",https://example.local/att/evidence.png,APPOINTMENT,APPT-000051
543,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Reto Vida 2026 - Medellin,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000068,No me llegó el recordatorio,OTHER,P3,IN_PROGRESS,duplicate,email,,TICKET_STATUS_CHANGED,2026-02-10 19:18:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000336
544,user139@mail.com,David Ramirez,3971870728,Sabaneta,INACTIVE,O+,GOLD,2025-12-28,SMS,Donacion Consciente - Valle de Aburra,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000094,Me aparece mi cuenta duplicada,CAMPAIGNS,P2,OPEN,provider,,,TICKET_MESSAGE,2026-02-11 15:07:00,AGENT,Support Juan,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000100
545,user136@mail.com,Andres Rojas,3453017426,Bello,ACTIVE,O-,GOLD,2025-11-15,EMAIL,Reto Vida 2026 - Medellin,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000028,No puedo actualizar mis datos,NOTIFICATIONS,P1,OPEN,duplicate,,,TICKET_MESSAGE,2026-02-20 12:53:00,AGENT,Support Juan,Gracias por reportarlo. Estoy revisando.,,APPOINTMENT,APPT-000356
546,user050@mail.com,Sara Herrera,3964990913,Bello,ACTIVE,B+,GOLD,2025-09-21,WHATSAPP,Reto Vida 2026 - Medellin,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000038,El SMS falló,CAMPAIGNS,P2,OPEN,provider,failed,verification,TICKET_MESSAGE,2026-02-18 21:20:00,AGENT,Support Lina,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000089
547,user119@mail.com,Carolina Torres,3537147321,Medellin,ACTIVE,AB+,GOLD,2025-12-17,WHATSAPP,Semana del Donante - Bogota,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000077,Error al confirmar cita,NOTIFICATIONS,P3,IN_PROGRESS,whatsapp,failed,access,TICKET_STATUS_CHANGED,2026-02-17 00:55:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000107
548,user103@mail.com,Daniel Vargas,3962185188,Itagui,ACTIVE,AB+,SILVER,2025-09-12,SMS,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000049,No puedo reprogramar mi cita,OTHER,P1,OPEN,provider,,,TICKET_MESSAGE,2026-02-10 14:57:00,AGENT,Support Lina,Gracias por reportarlo. Estoy revisando.,,NOTIFICATION,NOTIF-000225
549,user126@mail.com,Juan Perez,3972896230,Itagui,ACTIVE,A-,BRONZE,2025-12-22,EMAIL,Reto Vida 2026 - Medellin,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000089,No puedo actualizar mis datos,APPOINTMENTS,P4,OPEN,access,timezone,,TICKET_MESSAGE,2026-02-18 16:34:00,AGENT,Support Maria,Gracias por reportarlo. Estoy revisando.,,APPOINTMENT,APPT-000227
550,user101@mail.com,Sofia Bernal,3790104328,Bello,INACTIVE,O-,SILVER,2025-10-31,EMAIL,Semana del Donante - Bogota,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000066,No puedo actualizar mis datos,OTHER,P1,CLOSED,reminder,,,TICKET_STATUS_CHANGED,2026-02-19 17:24:00,SYSTEM,system,Status changed from OPEN to CLOSED,,NOTIFICATION,NOTIF-000149
551,user010@mail.com,Luisa Bernal,3015430391,Medellin,INACTIVE,O-,GOLD,2025-10-03,WHATSAPP,Donacion Consciente - Valle de Aburra,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000072,No me llegó el recordatorio,CAMPAIGNS,P4,OPEN,bug,email,verification,TICKET_MESSAGE,2026-02-16 12:20:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000266
552,user096@mail.com,Andres Torres,3888059296,Bogota,ACTIVE,A+,GOLD,2026-02-07,WHATSAPP,Semana del Donante - Bogota,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000057,No veo la campaña en mi ciudad,CAMPAIGNS,P4,OPEN,failed,,,TICKET_MESSAGE,2026-02-18 16:39:00,AGENT,Support Juan,Gracias por reportarlo. Estoy revisando.,,APPOINTMENT,APPT-000084
553,user124@mail.com,Luisa Bernal,3872982595,Bogota,INACTIVE,B+,GOLD,2025-11-26,SMS,Reto Vida 2026 - Medellin,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000065,Me aparece mi cuenta duplicada,CAMPAIGNS,P1,OPEN,provider,,,TICKET_MESSAGE,2026-02-19 17:23:00,AGENT,Support Juan,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000375
554,user177@mail.com,Valentina Mejia,3887676772,Medellin,ACTIVE,A-,SILVER,2025-09-09,EMAIL,Jornada Salvadores de Vida,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000024,No veo la campaña en mi ciudad,ACCOUNT,P1,OPEN,duplicate,provider,failed,TICKET_MESSAGE,2026-02-20 05:54:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000084
555,user136@mail.com,Andres Rojas,3453017426,Bello,ACTIVE,O-,GOLD,2025-11-15,EMAIL,Jornada Salvadores de Vida,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000028,No puedo actualizar mis datos,NOTIFICATIONS,P1,OPEN,reschedule,,,TICKET_MESSAGE,2026-02-20 13:19:00,USER,Andres Rojas,"Sí, confirmo los datos.",,APPOINTMENT,APPT-000356
556,user136@mail.com,Andres Rojas,3453017426,Bello,ACTIVE,O-,GOLD,2025-11-15,EMAIL,Reto Vida 2026 - Medellin,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000028,No puedo actualizar mis datos,NOTIFICATIONS,P1,OPEN,verification,reschedule,,TICKET_MESSAGE,2026-02-20 10:22:00,AGENT,Support Juan,¿Puedes confirmar tu número/correo?,,APPOINTMENT,APPT-000356
557,user135@mail.com,Santiago Suarez,3161227530,Envigado,INACTIVE,A-,SILVER,2025-11-08,EMAIL,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000078,Error al confirmar cita,APPOINTMENTS,P1,OPEN,reschedule,,,TICKET_MESSAGE,2026-02-12 16:00:00,AGENT,Support Lina,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000399
558,user085@mail.com,Julian Herrera,3036900343,Bogota,ACTIVE,B+,SILVER,2025-10-01,WHATSAPP,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000039,No puedo actualizar mis datos,ACCOUNT,P3,OPEN,reminder,whatsapp,provider,TICKET_MESSAGE,2026-02-19 19:42:00,AGENT,Support Lina,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000288
559,user166@mail.com,Luisa Herrera,3793564651,Itagui,ACTIVE,A+,GOLD,2026-01-19,WHATSAPP,Reto Vida 2026 - Medellin,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000060,No puedo reprogramar mi cita,OTHER,P1,OPEN,duplicate,email,,TICKET_MESSAGE,2026-02-14 00:15:00,AGENT,Support Juan,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000120
560,user023@mail.com,Felipe Perez,3598262045,Medellin,ACTIVE,A-,GOLD,2025-11-03,SMS,Jornada Salvadores de Vida,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000021,Error al confirmar cita,OTHER,P4,OPEN,ui,timezone,sms,TICKET_MESSAGE,2026-02-15 13:53:00,AGENT,Support Andres,Gracias por reportarlo. Estoy revisando.,,NOTIFICATION,NOTIF-000267
561,user010@mail.com,Luisa Bernal,3015430391,Medellin,INACTIVE,O-,GOLD,2025-10-03,WHATSAPP,Jornada Salvadores de Vida,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000072,No me llegó el recordatorio,CAMPAIGNS,P4,OPEN,verification,,,TICKET_MESSAGE,2026-02-16 16:37:00,USER,Luisa Bernal,"Sí, confirmo los datos.",,APPOINTMENT,APPT-000266
562,user025@mail.com,Mateo Torres,3607337543,Bogota,ACTIVE,A-,SILVER,2025-11-24,EMAIL,Donacion Consciente - Valle de Aburra,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000003,El SMS falló,APPOINTMENTS,P4,OPEN,provider,verification,whatsapp,TICKET_CREATED,2026-02-12 21:45:00,USER,Mateo Torres,"Hola, necesito ayuda con esto.",,APPOINTMENT,APPT-000304
563,user085@mail.com,Julian Herrera,3036900343,Bogota,ACTIVE,B+,SILVER,2025-10-01,WHATSAPP,Semana del Donante - Bogota,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000022,Me aparece mi cuenta duplicada,NOTIFICATIONS,P4,OPEN,failed,timezone,,TICKET_CREATED,2026-02-14 04:15:00,USER,Julian Herrera,No me funciona desde ayer.,https://example.local/att/screenshot.png,NOTIFICATION,NOTIF-000011
564,user085@mail.com,Julian Herrera,3036900343,Bogota,ACTIVE,B+,SILVER,2025-10-01,WHATSAPP,Reto Vida 2026 - Medellin,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000039,No puedo actualizar mis datos,ACCOUNT,P3,OPEN,bug,sms,,TICKET_MESSAGE,2026-02-20 00:59:00,AGENT,Support Lina,Gracias por reportarlo. Estoy revisando.,,NOTIFICATION,NOTIF-000288
565,user147@mail.com,Santiago Arias,3882634351,Sabaneta,ACTIVE,O-,GOLD,2025-10-19,WHATSAPP,Semana del Donante - Bogota,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000001,No puedo reprogramar mi cita,OTHER,P1,OPEN,failed,provider,access,TICKET_MESSAGE,2026-02-11 03:01:00,USER,Santiago Arias,"Gracias, quedo atento.",,NOTIFICATION,NOTIF-000471
566,user085@mail.com,Julian Herrera,3036900343,Bogota,ACTIVE,B+,SILVER,2025-10-01,WHATSAPP,Donacion Consciente - Valle de Aburra,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000022,Me aparece mi cuenta duplicada,NOTIFICATIONS,P4,OPEN,failed,duplicate,,TICKET_MESSAGE,2026-02-14 06:53:00,AGENT,Support Juan,Voy a escalarlo al proveedor.,,NOTIFICATION,NOTIF-000011
567,user103@mail.com,Daniel Vargas,3962185188,Itagui,ACTIVE,AB+,SILVER,2025-09-12,SMS,Jornada Salvadores de Vida,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000049,No puedo reprogramar mi cita,OTHER,P1,IN_PROGRESS,whatsapp,duplicate,sms,TICKET_STATUS_CHANGED,2026-02-10 15:59:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000225
568,user118@mail.com,Camilo Gomez,3767735925,Bello,ACTIVE,B-,SILVER,2025-10-04,EMAIL,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000040,El SMS falló,NOTIFICATIONS,P1,OPEN,failed,,,TICKET_MESSAGE,2026-02-19 15:23:00,USER,Camilo Gomez,"Sigue igual, no me deja.",,APPOINTMENT,APPT-000092
569,user088@mail.com,Juan Arias,3968164535,Bogota,ACTIVE,O-,GOLD,2026-01-09,WHATSAPP,Jornada Salvadores de Vida,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000026,Error al confirmar cita,OTHER,P4,OPEN,reschedule,failed,,TICKET_MESSAGE,2026-02-12 10:45:00,USER,Juan Arias,"Sigue igual, no me deja.",,NOTIFICATION,NOTIF-000433
570,user071@mail.com,Sara Herrera,3612004711,Bogota,ACTIVE,AB+,SILVER,2025-12-04,SMS,Semana del Donante - Bogota,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000069,No me llegó el recordatorio,ACCOUNT,P4,IN_PROGRESS,failed,,,TICKET_STATUS_CHANGED,2026-02-12 07:10:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000116
571,user060@mail.com,Julian Moreno,3787558867,Envigado,ACTIVE,A-,GOLD,2025-12-08,WHATSAPP,Donacion Consciente - Valle de Aburra,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000014,No puedo actualizar mis datos,NOTIFICATIONS,P2,OPEN,ui,,,TICKET_MESSAGE,2026-02-19 15:49:00,AGENT,Support Juan,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000274
572,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Donacion Consciente - Valle de Aburra,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000008,Problema con verificación de correo,ACCOUNT,P1,OPEN,reminder,,,TICKET_MESSAGE,2026-02-12 18:00:00,USER,Daniel Torres,"Sigue igual, no me deja.",,APPOINTMENT,APPT-000189
573,user166@mail.com,Luisa Herrera,3793564651,Itagui,ACTIVE,A+,GOLD,2026-01-19,WHATSAPP,Semana del Donante - Bogota,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000100,El SMS falló,ACCOUNT,P2,OPEN,provider,reschedule,access,TICKET_CREATED,2026-02-19 19:59:00,USER,Luisa Herrera,¿Me pueden confirmar si está bien?,,APPOINTMENT,APPT-000119
574,user149@mail.com,David Bernal,3393638546,Sabaneta,ACTIVE,B+,SILVER,2025-12-02,SMS,Donacion Consciente - Valle de Aburra,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000042,No puedo reprogramar mi cita,ACCOUNT,P3,OPEN,duplicate,reschedule,verification,TICKET_MESSAGE,2026-02-13 19:30:00,AGENT,Support Andres,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000052
575,user069@mail.com,Daniel Castro,3247451712,Bogota,INACTIVE,B-,BRONZE,2025-12-11,WHATSAPP,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000007,No veo la campaña en mi ciudad,NOTIFICATIONS,P3,OPEN,timezone,duplicate,provider,TICKET_MESSAGE,2026-02-11 07:29:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,NOTIFICATION,NOTIF-000269
576,user088@mail.com,Juan Arias,3968164535,Bogota,ACTIVE,O-,GOLD,2026-01-09,WHATSAPP,Donacion Consciente - Valle de Aburra,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000026,Error al confirmar cita,OTHER,P4,OPEN,reminder,duplicate,,TICKET_MESSAGE,2026-02-12 08:47:00,AGENT,Support Juan,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000433
577,user133@mail.com,Paula Bernal,3240049915,Envigado,INACTIVE,AB-,BRONZE,2026-01-08,EMAIL,Jornada Salvadores de Vida,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000045,Problema con verificación de correo,ACCOUNT,P3,RESOLVED,access,whatsapp,reminder,TICKET_STATUS_CHANGED,2026-02-17 12:10:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,NOTIFICATION,NOTIF-000455
578,user017@mail.com,Camilo Perez,3500978820,Itagui,ACTIVE,A+,BRONZE,2026-01-31,WHATSAPP,Jornada Salvadores de Vida,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000023,No puedo reprogramar mi cita,OTHER,P4,CLOSED,failed,,,TICKET_STATUS_CHANGED,2026-02-12 20:17:00,SYSTEM,system,Status changed from IN_PROGRESS to CLOSED,,APPOINTMENT,APPT-000089
579,user116@mail.com,Maria Moreno,3498182992,Bogota,ACTIVE,O+,BRONZE,2025-09-21,WHATSAPP,Semana del Donante - Bogota,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000035,Problema con verificación de correo,OTHER,P2,OPEN,access,,,TICKET_MESSAGE,2026-02-18 20:04:00,AGENT,Support Andres,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000272
580,user160@mail.com,Felipe Mejia,3629619431,Medellin,ACTIVE,A+,SILVER,2026-02-10,WHATSAPP,Jornada Salvadores de Vida,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000025,No me llegó el recordatorio,OTHER,P1,OPEN,whatsapp,provider,verification,TICKET_MESSAGE,2026-02-17 20:02:00,AGENT,Support Andres,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000288
581,user012@mail.com,Juan Vargas,3150983930,Medellin,ACTIVE,A-,BRONZE,2025-09-09,EMAIL,Jornada Salvadores de Vida,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000046,No puedo reprogramar mi cita,OTHER,P2,OPEN,email,duplicate,,TICKET_MESSAGE,2026-02-12 07:15:00,AGENT,Support Juan,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000294
582,user116@mail.com,Maria Moreno,3498182992,Bogota,ACTIVE,O+,BRONZE,2025-09-21,WHATSAPP,Donacion Consciente - Valle de Aburra,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000036,Me aparece mi cuenta duplicada,APPOINTMENTS,P4,RESOLVED,timezone,email,,TICKET_STATUS_CHANGED,2026-02-19 00:06:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,NOTIFICATION,NOTIF-000365
583,user126@mail.com,Juan Perez,3972896230,Itagui,ACTIVE,A-,BRONZE,2025-12-22,EMAIL,Reto Vida 2026 - Medellin,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000071,No puedo actualizar mis datos,APPOINTMENTS,P2,OPEN,timezone,whatsapp,,TICKET_MESSAGE,2026-02-15 04:36:00,AGENT,Support Andres,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000017
584,user085@mail.com,Julian Herrera,3036900343,Bogota,ACTIVE,B+,SILVER,2025-10-01,WHATSAPP,Jornada Salvadores de Vida,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000022,Me aparece mi cuenta duplicada,NOTIFICATIONS,P4,IN_PROGRESS,reschedule,whatsapp,bug,TICKET_STATUS_CHANGED,2026-02-14 08:32:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000011
585,user147@mail.com,Santiago Arias,3882634351,Sabaneta,ACTIVE,O-,GOLD,2025-10-19,WHATSAPP,Reto Vida 2026 - Medellin,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000001,No puedo reprogramar mi cita,OTHER,P1,OPEN,timezone,,,TICKET_MESSAGE,2026-02-11 01:43:00,AGENT,Support Lina,Voy a escalarlo al proveedor.,,NOTIFICATION,NOTIF-000471
